,nombres,distancia
1331,Fuerza,1.032143436060257
100,sitio,1.0332662129451666
108,C.,0.0
98,joven,0.9431406991480097
6,persona,0.9659092458135405
105,San,0.9715947914711658
25,hombre,0.9727704239173881
182,Carlos,0.9742275690493716
7,rey,0.9987385888425537
521,Guillermo,1.0015443939173256
38,hermano,1.0027988111397328
109,carrera,0.0
3126,filmación,0.73929190891428
4681,andadura,0.7419975110679548
644,emisión,0.7443850597368084
181,desarrollo,0.7612829235103723
557,gira,0.7842870771347231
86,construcción,0.7930116277400857
783,trayectoria,0.7949459928006386
3818,comercialización,0.8301615550711651
110,ministro,0.0
3012,ministra,0.49750635678908556
485,secretario,0.6428513377580393
728,arzobispo,0.6478835291579321
36,año,0.67134539008256
1747,Comandante,0.6992048714298098
39,presidente,0.7060034619943185
1617,Obispo,0.7100507256115207
365,papa,0.7473728723069946
111,diseño,0.0
819,gestión,0.8228232081632135
51,organización,0.8228947770894525
9,sistema,0.8649025604005776
233,composición,0.8831049741558249
192,operación,0.8892609257936146
40,forma,0.8919349017934651
48,modelo,0.8945008798099411
396,grabación,0.9114050215516064
112,ejército,0.0
49,fuerza,0.6364959203128833
198,tropa,0.6749201882132023
434,Ejército,0.9209394566096163
626,Chile,0.9731376981657446
620,flota,0.9775774972150103
191,general,0.9787939836268406
414,francés,0.9967346699699429
1530,ateniense,0.9991186036969094
113,cantidad,0.0
1101,concentración,0.6897882695437095
179,nivel,0.7737090000552233
639,variación,0.8183400039714609
1079,diversidad,0.8278102525829296
23,tipo,0.8299791444725029
2401,probabilidad,0.8312594435999671
22,número,0.8361104250554459
177,información,0.8598365543985692
114,gobernador,0.0
39,presidente,0.7459878718630264
485,secretario,0.8164863417055356
110,ministro,0.8174994441205772
1046,titular,0.8392616633848823
137,obispo,0.8593193762432109
728,arzobispo,0.8742891419188921
214,jefe,0.8877874962224572
633,Presidente,0.8961958949505426
115,habitante,0.0
2819,Kennedy,0.9518849963000305
1268,Conde,0.9702481927965432
4599,criminal,1.003756858013786
1048,Cruz,1.0053335916902972
3075,divinidad,1.0236901642979237
593,residente,1.0248389874968982
785,educación,1.0334237841118998
4481,cadete,1.0345095883340198
116,música,0.0
1982,sinfonía,0.7600234447301556
987,melodía,0.8851013726805882
127,pieza,1.0338714671328186
2922,sonata,1.0709974886263665
59,estilo,1.0727280319853185
175,sonido,1.100967359907999
79,género,1.1032359451859226
15,canción,1.1197001202371741
117,José,0.0
76,Juan,0.5224377410226377
323,Manuel,0.5307164330535016
225,Luis,0.5702323967532456
566,Jorge,0.5788128012947665
4824,Mohamed,0.5832245979785607
739,Rafael,0.6006496647420171
4649,Silvia,0.6058620674760362
1995,Vicente,0.610189166189791
118,novela,0.0
34,libro,0.4771533214054426
734,manga,0.6847147997768229
356,volumen,0.6930926024472053
383,diario,0.6971203706564185
499,relato,0.7010505727777201
87,revista,0.7237362055567376
780,editorial,0.7315557746513617
3,obra,0.736926764391187
119,caso,0.0
4626,imposibilidad,0.7373796041275069
2323,limitación,0.7671126065575351
1028,circunstancia,0.7804547662427855
2714,colonización,0.7837365570533248
2697,oportunidad,0.7854263428351567
1700,cuenta,0.7895096574076683
754,evolución,0.7948281767517639
2271,similitud,0.8028929645669443
120,vida,0.0
50,historia,0.9561569725890626
1202,aventura,0.9940047636807511
163,formación,0.998416589566464
59,estilo,1.0056971057739708
3,obra,1.0063387881509338
452,curso,1.013855054220424
128,acción,1.0297188818732939
499,relato,1.0344757255131403
121,comunidad,0.0
75,zona,0.6395766207277678
133,centro,0.671800914266498
8,ciudad,0.6819326931320318
847,laguna,0.6920976820549686
206,parque,0.6956674820859092
554,Ciudad,0.6994644278130299
336,puerto,0.7059005878937379
470,parroquia,0.7070930531420789
122,estrella,0.0
65,isla,0.6788188914803451
154,objeto,0.6933270693655103
285,lago,0.6939197453488454
161,localidad,0.6997792808152091
2849,cúmulo,0.7008876560521223
8,ciudad,0.7033159624340599
30,pueblo,0.7349701072012756
887,embalse,0.7445304180847732
123,sencillo,0.0
574,single,0.40344559758701665
24,álbum,0.5741115535457996
2016,discográfica,0.643244907923034
1080,EP,0.694361838203059
2576,demo,0.7193160495970077
596,videojuego,0.7639175801321128
1234,secuela,0.7690112865110679
4543,This,0.7712777853181696
124,región,0.0
75,zona,0.5552355505293024
69,municipio,0.5797153372661799
83,área,0.6177824563272195
65,isla,0.658532086474927
166,sector,0.6595202625544738
8,ciudad,0.6619044225275402
470,parroquia,0.6793512477943011
169,espacio,0.6880300777291748
125,canal,0.0
32,programa,0.7082445255793682
152,cadena,0.7477266476088968
882,emisora,0.870372864635509
18,serie,0.8704538384227611
293,señal,0.8759271912322764
1688,domingo,0.8892489237764369
403,capítulo,0.9090367831589011
169,espacio,0.9250170670112436
126,estación,0.0
2144,refugio,0.47634636935879476
433,Museo,0.4904318076509581
379,plaza,0.4979769035613956
1097,cementerio,0.5076233341219794
2435,Estación,0.5210141163105877
286,núcleo,0.5317477481893423
133,centro,0.5459478742792764
674,oficina,0.5502841627591494
127,pieza,0.0
154,objeto,0.7805772520257933
100,sitio,0.8034279892916537
88,cita,0.8135566226947735
80,elemento,0.8159569397519918
336,puerto,0.8224099817102419
3,obra,0.8313211408462841
584,escultura,0.8382352501903841
428,montaña,0.8408377884432088
128,acción,0.0
151,cultura,0.8958153906284934
948,combate,0.8966396754012279
63,actividad,0.9327475699021959
46,movimiento,0.9468927436618676
309,política,0.9479126447051428
327,ataque,0.9493616649580362
1639,sesión,0.9611911167057308
199,sociedad,0.9895600735423193
129,líder,0.0
14,miembro,0.8610127449104279
39,presidente,0.9138397348744649
306,representante,0.9168274978311811
11,gobierno,0.9576029206675296
81,autoridad,0.9659607348144993
208,maestro,0.972053583063871
72,artista,0.9822920696451817
95,director,0.9845719293505921
130,voz,0.0
692,mezcla,0.9808790996364056
175,sonido,0.9944914093211992
149,cantante,0.999008596886242
233,composición,1.002625593991522
61,tema,1.0214557449410078
72,artista,1.0357086730349925
328,actuación,1.0377365900769115
111,diseño,1.0516287652788394
131,edición,0.0
435,final,0.6845933375779756
1339,Torneo,0.687717539671014
1585,All,0.6985178683030144
723,encuentro,0.7458925925363772
1714,Tour,0.7913259047181361
3299,Concurso,0.7915366104379766
2087,ronda,0.8128458635330257
825,Copa,0.8195820372769289
132,teoría,0.0
648,hipótesis,0.7285568093234182
23,tipo,0.7689386453111303
399,registro,0.7841424447877022
4424,certeza,0.7919075345112699
48,modelo,0.7949137428497194
40,forma,0.7963174435330931
3747,constancia,0.8169226604901253
2044,documentación,0.8180708665531431
133,centro,0.0
1287,campus,0.38672094486429265
704,playa,0.39748184169900436
379,plaza,0.4059870253749827
433,Museo,0.40672650630827917
1097,cementerio,0.4088256941121875
206,parque,0.4407272335491111
286,núcleo,0.45232274553555224
847,laguna,0.45511072035606365
134,territorio,0.0
75,zona,0.680725771457111
2912,pedanía,0.7162383262986681
206,parque,0.7264828193091879
286,núcleo,0.7313044408336686
1113,bahía,0.7339017907389528
918,jardín,0.7475667421557808
858,sierra,0.7508294217334242
486,valle,0.7508937426320041
135,madre,0.0
16,padre,0.4713710242924627
292,esposa,0.5853332782779959
6,persona,0.6823653433405207
3396,Sigurd,0.7254605587705986
679,marido,0.750899941344111
2807,tripulante,0.7728734847651105
607,víctima,0.7897986201894192
98,joven,0.7955611886799949
136,poder,0.0
2660,profesión,0.9900971565355919
90,función,1.0335251214805055
3633,regencia,1.0543287688486207
1281,ministerio,1.0612510869829996
4642,diputación,1.0612835707129302
164,Estado,1.07448461460886
2320,soberanía,1.0964283996762543
447,control,1.099487914657009
137,obispo,0.0
214,jefe,0.754448566766605
728,arzobispo,0.7584573976657162
39,presidente,0.7810961613135282
110,ministro,0.7975434082759141
355,comandante,0.8130971807912716
485,secretario,0.8264622574406882
1617,Obispo,0.8408808306933191
365,papa,0.846222642488782
138,escuela,0.0
339,biblioteca,0.5085996539686964
213,Universidad,0.5872039334597509
332,Centro,0.5953703649774658
155,institución,0.5959208202518438
133,centro,0.6147096406319404
1480,Hospital,0.6345767404490454
470,parroquia,0.6507962989603796
206,parque,0.6745253610070628
139,base,0.0
133,centro,0.5270516762047417
1097,cementerio,0.5425330508397757
918,jardín,0.57057336964266
336,puerto,0.5779062613314169
847,laguna,0.6072710821957195
379,plaza,0.6084847814112238
206,parque,0.609765935522927
64,casa,0.6172341468650876
140,valor,0.0
113,cantidad,0.9099738724720866
1879,intensidad,0.9540272051234157
408,grado,0.9719466503408771
709,frecuencia,0.9759902022952133
262,posición,0.9872622185947093
188,color,0.992886870763531
179,nivel,1.0069065517931748
40,forma,1.0120226603880123
141,Estados,0.0
185,España,0.7713956516753637
5,mayoría,0.8098563903175651
57,mujer,0.8103779424364945
25,hombre,0.8136209384464468
229,pareja,0.8206823510365646
180,individuo,0.8224054568802184
31,país,0.826574878318943
1282,clan,0.8488912551963106
142,presencia,0.0
297,participación,0.6972737548199128
328,actuación,0.8541325863558924
512,aparición,0.8578101719753368
97,hecho,0.8746326194117001
1020,colaboración,0.9012703941569443
415,interpretación,0.9021694513409564
779,cultivo,0.9040240769174628
364,conocimiento,0.9094006944039419
143,punto,0.0
1821,cima,0.5128108151793299
874,pico,0.554237145901279
847,laguna,0.604176733049293
379,plaza,0.6231906497131964
133,centro,0.6254735997458062
918,jardín,0.6310055028206536
2072,cascada,0.6336762326306714
704,playa,0.63573445940225
144,emperador,0.0
7,rey,0.7203615518874406
1185,Emperador,0.9241140367590088
137,obispo,0.9306183672241455
11,gobierno,0.9545842035625594
502,Papa,0.9581812346911339
413,Enrique,0.9617130599603224
365,papa,0.9716682596482062
95,director,0.9831943995767694
145,evento,0.0
822,celebración,0.6508130691206364
1420,conferencia,0.6518091091042308
1008,concurso,0.6635825776634181
628,exposición,0.677950971534448
1181,ceremonia,0.682903396369973
1278,reunión,0.7069710519920845
1990,inauguración,0.7292976173890294
863,presentación,0.7403977095944789
146,distrito,0.0
19,población,0.37940895449451456
4859,GJ,0.3802129897579732
161,localidad,0.4156953558912002
1210,estreno,0.471658218104102
476,condado,0.4717802245518043
69,municipio,0.47680686555409324
180,individuo,0.5013493575900962
837,consejo,0.5130162362706622
147,publicación,0.0
396,grabación,0.677396795212964
27,trabajo,0.7201001790839273
529,viaje,0.794470977508107
328,actuación,0.814699015977233
3,obra,0.8167589002957314
163,formación,0.8194663296350402
192,operación,0.8270276297134281
597,recorrido,0.8284298227352009
148,cambio,0.0
2469,transferencia,0.5933154366254727
1432,debut,0.6314771297466223
2107,intercambio,0.6333904058589047
1806,salto,0.6525450343812819
512,aparición,0.653351465013935
2955,contracción,0.6612592470895786
421,reacción,0.6633565873415502
1040,aumento,0.6705182692520837
149,cantante,0.0
72,artista,0.7329431038519696
338,actor,0.7975043175769053
221,músico,0.842365567425818
503,actriz,0.8533064252131307
13,banda,0.9026255759621667
41,The,0.9227172248074249
88,cita,0.931195803713078
208,maestro,0.9359528274116062
150,campo,0.0
206,parque,0.6837648499013406
169,espacio,0.6845824071562552
348,instalación,0.7028990334874788
100,sitio,0.7051188420799623
336,puerto,0.7144154328099247
106,planta,0.7156807605634216
133,centro,0.7202328150042409
139,base,0.7218380427768424
151,cultura,0.0
59,estilo,0.8228297303659672
239,arte,0.830753362638674
63,actividad,0.8618709424856553
948,combate,0.8647629923927495
1305,civilización,0.8664569801750177
46,movimiento,0.8671458949895687
373,industria,0.8677606701063199
85,concepto,0.8731501349527971
152,cadena,0.0
125,canal,0.7477266476088968
32,programa,0.8167951229933996
18,serie,0.8996862065043881
0,grupo,0.9012358478433027
11,gobierno,0.9043234372512794
155,institución,0.923258737390556
882,emisora,0.9280346186277686
669,agencia,0.9309320984449538
153,situación,0.0
663,falta,0.7217953658707209
159,condición,0.7286012619965485
2676,escasez,0.7940556449363596
555,naturaleza,0.79541900234018
2353,proximidad,0.8047224150084098
1964,cercanía,0.8140038746303081
97,hecho,0.8393954047159895
754,evolución,0.8601808692005722
154,objeto,0.0
65,isla,0.668533308424478
80,elemento,0.6898481742637179
106,planta,0.6909292607493889
5,mayoría,0.6911564309982888
122,estrella,0.6933270693655103
525,representación,0.7024278064784224
8,ciudad,0.7077392300796399
30,pueblo,0.7118212607593251
155,institución,0.0
213,Universidad,0.5370379240653749
345,universidad,0.5619168674596509
8,ciudad,0.5696368607947861
29,empresa,0.5786652527741026
470,parroquia,0.5848455113670036
138,escuela,0.5959208202518438
30,pueblo,0.6566143772923747
339,biblioteca,0.673993259713525
156,letra,0.0
372,idioma,0.8144978986359831
1992,Platón,0.91064547994996
1263,italiano,0.9753552818116413
1693,dialecto,0.9794075175001012
1914,libreto,0.9797408537653033
802,guión,0.9890425096658441
216,lengua,0.9913257041183087
212,episodio,1.0248605102854076
157,niño,0.0
6,persona,0.7302755774988475
57,mujer,0.7526615388841897
25,hombre,0.7599109135705109
38,hermano,0.7621241734777576
180,individuo,0.795971692243241
228,ser,0.8133879061161935
5,mayoría,0.8234743742889249
217,estudiante,0.8323560071836631
158,artículo,0.0
34,libro,0.6552553479987118
118,novela,0.7727672373941272
356,volumen,0.7815233125692315
2322,tomo,0.8210222460564184
780,editorial,0.8217070260906174
383,diario,0.8288789017319244
87,revista,0.8455795482387319
2302,recopilación,0.8713937100744081
159,condición,0.0
1964,cercanía,0.6186957737093322
555,naturaleza,0.656042728280865
1028,circunstancia,0.6677485102992022
2353,proximidad,0.684358944881091
295,paso,0.7162883014952639
153,situación,0.7286012619965485
2008,integración,0.7515602251430602
4413,coincidencia,0.7895070649093374
160,orden,0.0
172,división,0.8796472735282119
213,Universidad,0.8899681955769475
470,parroquia,0.8963729775292926
155,institución,0.8993563331504949
29,empresa,0.9088790857760882
83,área,0.9101968281315467
173,sección,0.911630495371647
466,Ministerio,0.9184059708856475
161,localidad,0.0
8,ciudad,0.3920072911632387
146,distrito,0.4156953558912002
30,pueblo,0.4320476629169649
69,municipio,0.4782829257482597
4859,GJ,0.4846611906469402
19,población,0.49816558328369054
285,lago,0.5042213610379139
180,individuo,0.5271241926237498
162,categoría,0.0
366,definición,0.8346293274942553
173,sección,0.8639636945376375
23,tipo,0.867655071173685
172,división,0.8744480323661824
399,registro,0.8840336173752942
270,entidad,0.890382714550355
1026,modalidad,0.8949784018906892
33,proyecto,0.9091648268825074
163,formación,0.0
33,proyecto,0.7943940085720071
147,publicación,0.8194663296350402
60,proceso,0.8330198059388159
181,desarrollo,0.8413949648686817
373,industria,0.8469241304786318
239,arte,0.8649914462441145
46,movimiento,0.8664526083244053
396,grabación,0.8688841283339646
164,Estado,0.0
202,provincia,0.6787048086978006
77,estado,0.6965206860478522
121,comunidad,0.7756037848767384
124,región,0.7853984979055207
31,país,0.8346114726078239
1252,Comunidad,0.8451655907790111
